"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202500971","엘다라필정20밀리그램(타다라필)","19720011","에이치엘비제약(주)","분할선을 가진 노란색의 모서리가 둥근 삼각형 모양의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PVxwhCKtja","L분할선D","20","삼각형","주황","","-","","15.1","7.1","4.4","2025-07-10","02590","전문의약품","2025-04-23","010201","","","","","L-dalafil Tablet 20mg(Tadalafil)",""
"202501477","크레스티브정10/2.5밀리그램(에제티미브,로수바스타틴)","19860001","한국휴텍스제약(주)","흰색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyMh","r2.5","","타원형","하양","","","","10.7","5.9","3.4","2025-08-11","02180","전문의약품","2025-06-17","010201","","","","","Crestibe Tab.","649106140"
"202501529","정제팡정(무수황산나트륨, 황산칼륨, 무수황산마그네슘)","19860001","한국휴텍스제약(주)","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyNP","HTP","","타원형","하양","","","","17.9","8.4","6.2","2025-08-11","07210","전문의약품","2025-06-20","010201","","","","","Jungjaefang Tab.",""
"202500426","듀오텔미플러스정80/5/5밀리그램(텔미사르탄,암로디핀,로수바스타틴)","19860001","한국휴텍스제약(주)","밝은 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyOX","D8L","","타원형","분홍","","","","16.5","8.0","6.4","2025-08-11","02190","전문의약품","2025-02-26","010201","","","","","Duotelmi plus Tab. 80/5/5mg","649106120"
"202500394","듀오텔미플러스정40/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)","19860001","한국휴텍스제약(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyP8","D4H","","타원형","분홍","","","","14.2","6.9","4.4","2025-08-11","02190","전문의약품","2025-02-24","010201","","","","","Duotelmi plus Tab. 40/5/10mg","649106100"
"202500398","듀오텔미플러스정40/5/5밀리그램(텔미사르탄, 암로디핀, 로수바스타틴)","19860001","한국휴텍스제약(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyP_","D4L","","타원형","분홍","","","","14.2","6.9","4.4","2025-08-11","02190","전문의약품","2025-02-25","010201","","","","","Duotelmi plus Tab.40/5/5mg","649106110"
"202500098","엠플로엠서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19560001","동광제약(주)","흰색과 연한 분홍색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyRn","마크E25","","타원형","분홍","하양","","","22.5","10.8","9.3","2025-08-11","03960","전문의약품","2025-01-13","010502","ㄷㄱ,G","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600169","","Emflo M XR tab. 25/1000mg","645907570"
"202500551","엠플로엠서방정5/1000밀리그램(엠파글리플로진,메트포르민)","19560001","동광제약(주)","흰색과 연한 초록색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyS_","마크E5","","타원형","연두","하양","","","22.5","10.8","9.3","2025-08-11","03960","전문의약품","2025-03-12","010502","ㄷㄱ,G","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600169","","Emflo M XR tab. 5/1000mg","645907600"
"202500550","엠플로엠서방정12.5/1000밀리그램(엠파글리플로진,메트포르민)","19560001","동광제약(주)","흰색과 연한 파란색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyUL","마크E12","","타원형","파랑","하양","","","22.5","10.8","9.3","2025-08-11","03960","전문의약품","2025-03-12","010502","ㄷㄱ,G","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600169","","Emflo M XR tab. 12.5/1000mg","645907590"
"202501472","로젯정10/2.5밀리그램(에제티미브,로수바스타틴)","19660002","명문제약(주)","흰색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYFqZxFyWW","RE","2.5","타원형","하양","","","","10.8","6.0","3.5","2025-08-11","02180","전문의약품","2025-06-17","010201","","","","","Rozet Tab. 10/2.5mg","649808350"
"202500125","동화메만틴정20mg(메만틴염산염)","19570006","동화약품(주)","분홍색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PThtYEQ9C5","D-W","2분할선0","타원형","분홍","","","-","13.0","7.0","4.3","2025-03-18","01190","전문의약품","2025-01-16","010201","","","","","Dongwha Memantine tablets 20mg(memantine hydrochloride)","642707740"
"202501581","콜민에스정","19620008","영진약품(주)","흰색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PWq7YK8_Nw","CMS","분할선","원형","하양","","","-","9.4","9.4","4.4","2025-07-23","01410","일반의약품","2025-06-26","010101","","","","","Colmin-S Tab.","642405310"
"202500118","클로베네정25밀리그램(클로르탈리돈)","19550016","(주)다림바이오텍","분홍색의 장방형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PL3uWqkebi","마크분할선C","","기타","분홍","","-","","8.7","5.1","3.0","2025-02-25","02130","전문의약품","2025-01-15","010101","D","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900091","","Chlobene Tab. 25mg","664602830"
"202500605","칼티산정","19710009","대우제약(주)","분홍색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PQyjoyj8q5","KTS","","장방형","분홍","분홍","","","16.1","7.8","5.0","2025-05-09","03190","일반의약품","2025-03-18","010201","","","","","Calthisan TAB.","649606460"
"202500712","트루디에스엠서방정5/50/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)","19880005","(주)보령","연한 노란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYWTgb4tb5","BDSM50","","타원형","주황","","","","20.5","10.9","7.8","2025-08-11","03960","전문의약품","2025-03-27","010502","","","","","TRUDS M XR Tab. 5/50/1000 mg","641908650"
"202501483","이지산트정10/2.5밀리그램(에제티미브, 로수바스타틴)","19880005","(주)보령","흰색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PYWTgb4tbn","BR","2.5","타원형","하양","","","","10.8","5.9","3.5","2025-08-11","02180","전문의약품","2025-06-17","010201","","","","","Easysant tab. 10/2.5mg","641908710"
"202500078","미노젠캡슐50밀리그램(미노사이클린염산염)","20182522","주식회사더유제약","노란색의 가루가 든 상부 주홍색, 하부 미황색 불투명의 경질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbaZonp1ux","마크 MNC","","장방형","주황","노랑","","","15.7","5.8","5.8","2025-02-14","06150","전문의약품","2025-01-09","020101","","","","","MINOZEN Cap. 50mg",""
"202500434","실버셉트정3밀리그램(도네페질염산염수화물)","19690005","명인제약(주)","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PMxBNJinIR","MI","3","원형","하양","하양","","","5.3","5.3","3.4","2025-03-20","01190","전문의약품","2025-02-27","010201","","","","","Silvercept Tab. 3mg","651905360"
"202500240","네오페노정48밀리그램(페노피브레이트)","19910005","(주)녹십자","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1POxsxI4zFJ","NFL","GC","타원형","분홍","","","","10.4","5.4","4.4","2025-04-14","02180","전문의약품","2025-02-06","010201","","","","","Neofeno Tablet 48mg(Fenofibrate)","643606820"
"202500502","미르토정20밀리그램(텔미사르탄)","19600015","위더스제약(주)","흰색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2xvg","마크","T0","원형","하양","","","","6.0","6.0","4.0","2025-04-17","02140","전문의약품","2025-03-06","010101","W,m,3,ω,ε","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600181","","Mirto Tab. 20mg","660704000"
"202500101","차마프텐정","20060383","(주)옵투스제약","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2xwo","*","CM","원형","하양","","","","10.1","10.1","4.4","2025-04-17","01140","일반의약품","2025-01-13","010201","","","","","Charmapten tab.",""
"202502205","징코잎정120밀리그램(은행엽건조엑스)","19580005","태극제약(주)","녹색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgzXQeFKB5","TG","GK","원형","초록","","","","9.1","9.1","4.8","2025-11-21","02190","일반의약품","2025-08-25","010201","","","","","Gingko leaf Tab. 120mg(Gingko leaf dried extract)",""
"202502913","자크문정10밀리그램(토파시티닙시트르산염)","19550014","(주)제뉴파마","파란색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pgexih9eCl","KMP","TF10","원형","파랑","","","","9.8","9.8","5.8","2025-11-21","01420","전문의약품","2025-11-11","010201","","","","","ZAKMOON Tab 10mg",""
"202502587","트루셋정 20/2.5/6.25밀리그램(텔미사르탄, 암로디핀, 클로르탈리돈)","19560004","(주)유한양행","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4IwX","YH","TS0","원형","하양","","","","7.9","7.9","4.4","2025-11-27","02140","전문의약품","2025-09-30","010201","","","","","Truset Tablet 20/2.5/6.25mg","642106380"
"202502766","부리팜정10밀리그램(브리바라세탐)","19690005","명인제약(주)","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4I-1","MI","10","원형","하양","","","","6.2","6.2","3.6","2025-11-27","01130","전문의약품","2025-10-28","010201","","","","","Buripam Tab. 10mg",""
"202502767","부리팜정25밀리그램(브리바라세탐)","19690005","명인제약(주)","회색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4I-z","MI","25","타원형","회색","","","","9.1","5.2","3.8","2025-11-27","01130","전문의약품","2025-10-28","010201","","","","","Buripam Tab. 25mg",""
"202502768","부리팜정50밀리그램(브리바라세탐)","19690005","명인제약(주)","연한 주황색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4J0r","MI","50","타원형","주황","","","","11.8","6.7","4.5","2025-11-27","01130","전문의약품","2025-10-28","010201","","","","","Buripam Tab. 50mg",""
"202502769","부리팜정100밀리그램(브리바라세탐)","19690005","명인제약(주)","연한 녹색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4J1Z","MI","100","타원형","노랑","","","","14.7","8.3","5.6","2025-11-27","01130","전문의약품","2025-10-28","010201","","","","","Buripam Tab. 100mg",""
"202501936","삼성시트룰린정(시트룰린말산염)","19540005","삼성제약(주)","주황색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4J2W","SS","CM","타원형","주황","","","","17.8","8.2","5.6","2025-11-27","03990","일반의약품","2025-07-28","010201","","","","","Samsung Citrulline Tab.",""
"202502789","텔로핀셋정80/5/25밀리그램(텔미사르탄,암로디핀베실산염,클로르탈리돈)","19550014","(주)제뉴파마","흰색의 타원형 이층정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4J4q","TAC1","","타원형","하양","하양","","","16.4","8.0","6.8","2025-11-27","02140","전문의약품","2025-10-29","010401","","","","","Telopine Set Tab. 80/5/25mg",""
"202501999","장엔큐캡슐","19870008","(주)경보제약","황색의 분말이 충전된 상부, 하부 미황색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph7tIx4J5d","KBP JNQ","","장방형","노랑","노랑","","","18.8","6.2","6.6","2025-11-27","02370","일반의약품","2025-07-31","020203","","","","","Jang & Q Capsule",""
"202501147","판비오틴정(비오틴)","19620002","동국제약(주)","흰색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoPw-","BZ","분할선","원형","하양","","","-","7.0","7.0","3.0","2025-09-11","03190","일반의약품","2025-05-12","010101","","","","","Panbiotin Tab. (Biotin)",""
"202500915","엠시폴민서방정25/100/1000밀리그램(엠파글리플로진,시타글립틴,메트포르민)","19650001","(주)종근당","파란색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoPy7","SEM4","","타원형","파랑","","","","21.6","10.1","8.9","2025-09-11","03960","전문의약품","2025-04-16","010502","","","","","Emsiformin XR Tab. 25/100/1000mg","643309750"
"202501898","엠파맥스엠서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19650001","(주)종근당","연한 분홍색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoP-V","EMX3","","타원형","분홍","","","","21.4","10.5","8.3","2025-09-11","03960","전문의약품","2025-07-24","010502","","","","","Empamax M XR tab. 10/1000mg","643310000"
"202501901","엠파맥스엠서방정12.5/1000밀리그램(엠파글리플로진,메트포르민)","19650001","(주)종근당","분홍색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ03","EMX1","","타원형","분홍","","","","21.4","10.5","8.3","2025-09-11","03960","전문의약품","2025-07-24","010502","","","","","Empamax M XR tab. 12.5/1000mg","643310030"
"202501899","엠파맥스엠서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19650001","(주)종근당","어두운 분홍색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ0d","EMX2","","타원형","분홍","","","","21.4","10.5","8.2","2025-09-11","03960","전문의약품","2025-07-24","010502","","","","","Empamax M XR tab. 25/1000mg","643310010"
"202501902","엠파론듀오서방정5/1000밀리그램(엠파글리플로진,메트포르민)","19570027","한미약품(주)","연한 분홍색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ2J","EM3","","타원형","분홍","","","","19.9","10.5","8.8","2025-09-11","03960","전문의약품","2025-07-24","010502","","","","","Empalon Duo SR Tab. 5/1000mg","643508980"
"202501760","엠파론듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19570027","한미약품(주)","분홍색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ2t","EM4","","타원형","분홍","","","","19.9","10.5","8.7","2025-09-11","03960","전문의약품","2025-07-11","010502","","","","","Empalon Duo SR tab. 10/1000mg","643508940"
"202501903","엠파론듀오서방정12.5/1000밀리그램(엠파글리플로진,메트포르민)","19570027","한미약품(주)","주황색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ3R","EM5","","타원형","분홍","","","","19.9","10.5","8.6","2025-09-11","03960","전문의약품","2025-07-24","010502","","","","","Empalon Duo SR Tab. 12.5/1000mg","643508970"
"202501759","엠파론듀오서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19570027","한미약품(주)","적갈색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ3-","EM6","","타원형","빨강","","","","20.4","10.9","8.9","2025-09-11","03960","전문의약품","2025-07-11","010502","","","","","Empalon Duo SR tab. 25/1000mg","643508930"
"202500513","징코플로우정240밀리그램(은행엽건조엑스)","19560015","신일제약(주)","녹색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ4Z","SIL","240","타원형","연두","","","","16.2","8.1","5.2","2025-09-11","02190","일반의약품","2025-03-06","010201","","","","","Ginkgoflow Tab. 240mg(Ginkgo Leaf Dried Extract)",""
"202501722","엠파프로메트서방정5/1000밀리그램(엠파글리플로진,메트포르민)","19540001","동아에스티(주)","회색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ57","EZ5M1T","","타원형","회색","","","","20.7","12.5","9.7","2025-09-11","03960","전문의약품","2025-07-09","010502","","","","","EmpaproMet XR Tablet 5/1000mg (Empagliflozin, Metformin)","642507890"
"202501724","엠파프로메트서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19540001","동아에스티(주)","연한 분홍색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ5h","EZ10M1T","","타원형","분홍","","","","20.7","12.5","9.6","2025-09-11","03960","전문의약품","2025-07-09","010502","","","","","EmpaproMet XR Tablet 10/1000mg (Empagliflozin, Metformin)","642507910"
"202501721","엠파프로메트서방정12.5/1000밀리그램(엠파글리플로진,메트포르민)","19540001","동아에스티(주)","갈색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ6F","EZ12.5M1T","","타원형","갈색","","","","20.7","12.5","9.7","2025-09-11","03960","전문의약품","2025-07-09","010502","","","","","EmpaproMet XR Tablet 12.5/1000mg (Empagliflozin, Metformin)","642507880"
"202501723","엠파프로메트서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19540001","동아에스티(주)","연한 노란색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PavwsyoQ6p","EZ25M1T","","타원형","주황","","","","20.7","12.5","9.6","2025-09-11","03960","전문의약품","2025-07-09","010502","","","","","EmpaproMet XR Tablet 25/1000mg (Empagliflozin, Metformin)","642507900"
"202503054","텔로핀셋정80/5/12.5밀리그램(텔미사르탄,암로디핀베실산염,클로르탈리돈)","19550014","(주)제뉴파마","흰색의 타원형 이층정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhmzsagRIe","TAC2","","타원형","하양","하양","","","16.4","8.0","5.9","2025-12-04","02140","전문의약품","2025-11-24","010401","","","","","Telopine Set Tab. 80/5/12.5mg",""
"202502036","락토디아로펜정","19570013","일양약품(주)","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwpe","","DIU","원형","노랑","","","","10.2","10.2","4.6","2025-12-04","02370","일반의약품","2025-08-05","010201","","","","","Lactodearophen Tab",""
"202503053","텔로핀셋정40/5/12.5밀리그램(텔미사르탄,암로디핀베실산염,클로르탈리돈)","19550014","(주)제뉴파마","흰색의 타원형 이층정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwqQ","TAC3","","타원형","하양","하양","","","14.0","6.9","4.9","2025-12-04","02140","전문의약품","2025-11-24","010401","","","","","Telopine Set Tab. 40/5/12.5mg",""
"202502195","노즈팡정","20209781","주식회사 노바엠헬스케어","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwrJ","NV","2","원형","노랑","","","","9.2","9.2","4.1","2025-12-05","01410","일반의약품","2025-08-25","010201","","","","","Nose Pang Tab.",""
"202502800","이달디핀정40/5밀리그램(아질사르탄메독소밀칼륨,암로디핀베실산염)","20060030","(주)셀트리온","연한 빨간색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwtl","4분할선5","CLR","타원형","분홍","","-","","12.7","6.8","5.3","2025-12-05","02140","전문의약품","2025-10-29","010201","","","","","Edardipine Tablets 40/5mg",""
"202502799","이달디핀정40/10밀리그램(아질사르탄메독소밀칼륨,암로디핀베실산염)","20060030","(주)셀트리온","밝은 빨간색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwuO","4분할선1","CLR","타원형","분홍","","-","","12.7","6.7","5.3","2025-12-05","02140","전문의약품","2025-10-29","010201","","","","","Edardipine Tablets 40/10mg",""
"202502798","이달디핀정80/5밀리그램(아질사르탄메독소밀칼륨,암로디핀베실산염)","20060030","(주)셀트리온","연한 빨간색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwvA","8분할선5","CLR","타원형","분홍","","-","","14.7","8.2","6.0","2025-12-05","02140","전문의약품","2025-10-29","010201","","","","","Edardipine Tablets 80/5mg",""
"202502797","이달디핀정80/10밀리그램(아질사르탄메독소밀칼륨,암로디핀베실산염)","20060030","(주)셀트리온","밝은 빨간색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwv_","810","CLR","타원형","분홍","","","","14.8","8.2","6.1","2025-12-05","02140","전문의약품","2025-10-29","010201","","","","","Edardipine Tablets 80/10mg",""
"202502527","원도파정12.5/50밀리그램(벤세라지드, 레보도파)","19550010","삼일제약(주)","분홍색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhgxmZBwx1","마크","5","원형","분홍","","","","6.0","6.0","3.5","2025-12-05","01190","전문의약품","2025-09-24","010101","siL,5iL","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800047","","Onedopa Tab. 12.5/50mg",""
"202501572","장트라올라장용연질캡슐(페퍼민트유)","19650001","(주)종근당","미황색의 투명한 유상액이 든 초록색의 투명한 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pe9ChhzLsR","ZTB","","타원형","초록, 투명","","","","11.2","6.0","6.0","2025-10-20","02390","일반의약품","2025-06-25","020201","","","","","ZangTrahola Enteric Soft Capsule(Peppermint Oil)",""
"202501129","기어케어정","19920004","광동제약(주)","노란색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pe9ChhzLs-","KD11","","원형","주황","","","","10.3","10.3","5.4","2025-10-20","01190","일반의약품","2025-05-08","010201","","","","","Gearcare Tab.",""
"202500464","누네탑에프연질캡슐","19570013","일양약품(주)","주황색의 내용물을 함유한 청색의 타원형 연질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph13Ec21qv","누네탑","","타원형","파랑","","","","17.2","9.8","9.8","2025-11-26","03190","일반의약품","2025-02-28","020201","","","","","NuneTop F Soft Cap.",""
"202502518","브리세탐정10밀리그램(브리바라세탐)","19560011","삼진제약(주)","흰색 또는 유백색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph13Ec21rT","BV1","","원형","하양","","","","5.6","5.6","2.8","2025-11-26","01130","전문의약품","2025-09-23","010201","","","","","Bricetam Tab. 10mg",""
"202502519","브리세탐정25밀리그램(브리바라세탐)","19560011","삼진제약(주)","회색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph13Ec21s1","BV2","","타원형","회색","","","","8.5","4.5","3.3","2025-11-26","01130","전문의약품","2025-09-23","010201","","","","","Bricetam Tab. 25mg",""
"202502516","브리세탐정50밀리그램(브리바라세탐)","19560011","삼진제약(주)","노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph13Ec21sb","BV3","","타원형","주황","","","","11.6","6.3","3.7","2025-11-26","01130","전문의약품","2025-09-23","010201","","","","","Bricetam Tab. 50mg",""
"202502517","브리세탐정100밀리그램(브리바라세탐)","19560011","삼진제약(주)","회녹색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ph13Ec21t9","BV4","","타원형","노랑","","","","13.8","7.4","5.4","2025-11-26","01130","전문의약품","2025-09-23","010201","","","","","Bricetam Tab. 100mg",""
"202502530","케이테라잔정50밀리그램(테고프라잔)","19720014","고려제약(주)","연한 분홍색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgA5yKC2C9","KDC","T50","타원형","분홍","","","","10.4","4.9","4.6","2025-11-17","02320","전문의약품","2025-09-24","010201","","","","","K-Terazan Tab 50mg",""
"202502332","에버칼디포르테정","19670002","(주)팜젠사이언스","황갈색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgA5yKC2Cq","EVF","","장방형","분홍","","","","15.1","7.6","5.5","2025-11-17","03190","일반의약품","2025-09-04","010201","","","","","EVERCAL D FORTE Tab.",""
"202501456","탈제나캡슐0.1밀리그램(탈라조파립토실산염)","20160560","한국화이자제약(주)","노란색을 띠는 흰색~미백색 가루가 든 상부 흰색, 하부 흰색의 불투명 경질 캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgA5yKC2El","마크 TLZ 0.1","","장방형","하양","하양","","","13.8","4.8","5.1","2025-11-17","04210","전문의약품","2025-06-13","020101","pfizer","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200003","","Talzennacapsule0.1mg",""
"202500182","유로가드정0.5/5밀리그램(두타스테리드,타다라필)","19550015","(주)동구바이오제약","흰색의 장방형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfrPw6wbsG","DC","DT","타원형","하양","","","","15.3","9.2","6.0","2025-11-10","02590","전문의약품","2025-01-23","010101","","","","","UROGUARD Tab. 0.5/5mg",""
"202502552","텔바로오디정40밀리그램(텔미사르탄)","19570021","(주)비씨월드제약","흰색의 원형 구강붕해정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfrPw6wbwB","BC","T40","원형","하양","","","","8.8","8.8","4.2","2025-11-11","02140","전문의약품","2025-09-26","010901","","","","","Telvaro OD Tablet 40mg (Telmisartan)",""
"202502551","뉴흑캡슐200밀리그람(약용탄)","20020007","(주)돌나라한농제약","흑색 과립이 충전된 상하부 무색 투명한 경질 캡슐제용기: PE","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfrPw6wbxv","HHN HHN","","장방형","검정, 투명","검정, 투명","","","18.6","6.2","6.6","2025-11-11","07990","일반의약품","2025-09-26","020102","","","","","New Heuk Capsule 200mg [Medicinal Carbon]",""
"202501957","이콕스펜레이디연질캡슐","19960024","주식회사 제이비케이랩","일부분 회백색의 유상내용물, 일부분 무색의 투명한 액을 함유한 분홍색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfrPw6wbz6","ICXL","","타원형","분홍","","","","19.6","8.8","8.8","2025-11-11","01140","일반의약품","2025-07-29","020201","","","","","Ecoksphen Lady Soft Capsule",""
"202500183","듀타나정0.5/5밀리그램(두타스테리드,타다라필)","19540001","동아에스티(주)","흰색의 장방형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfrPw6wc0E","DTT","","타원형","하양","","","","15.4","9.2","5.9","2025-11-11","02590","전문의약품","2025-01-23","010101","","","","","Dutana tablet 0.5/5mg(Dutasteride, Tadalafil)",""
