"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202302573","다플진메트서방정5/500밀리그램(다파글리플로진프로판디올수화물, 메트포르민염산염)","19620002","동국제약(주)","주황색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlEDCLysiq","마크5/500","","타원형","분홍","","","","20.2","10.4","7.2","2023-11-13","03960","전문의약품","2023-08-30","010502","dk,ck","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938665320000194","","Dapeulzinmet XR Tab. 5/500mg","653405440"
"202302574","다플진메트서방정10/500밀리그램(다파글리플로진프로판디올수화물, 메트포르민염산염)","19620002","동국제약(주)","분홍색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlEDCLysj8","마크10/500","","타원형","분홍","","","","20.2","10.4","7.3","2023-11-13","03960","전문의약품","2023-08-30","010502","dk,ck","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938665320000194","","Dapeulzinmet XR Tab. 10/500mg","653405450"
"202300717","다파메피정10/4밀리그램","19760002","경동제약(주)","노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OUz3s18YJ4","DL분할선T","분할선","타원형","주황","","-","-","11.8","6.0","4.1","2023-04-28","03960","전문의약품","2023-02-28","010201","","","","","Dapamepi Tab. 10/4mg","648104890"
"202301306","파워브이벤정","20209781","주식회사 노바엠헬스케어","갈색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OWvYdIR7R-","마크6","","타원형","갈색","","","","19.9","8.8","7.2","2023-05-23","03190","일반의약품","2023-04-21","010201","","","","","Power V Ben Tab.",""
"202302261","시타액트정100/30밀리그램(시타글립틴,피오글리타존)","19710009","대우제약(주)","연한 주황색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjg_","SPT30","","타원형","분홍","","","","14.4","7.1","6.0","2023-09-19","","전문의약품","2023-07-28","010201","","","","","Sita-act tab. 100/30mg","649606240"
"202302566","포시다파엠서방정5/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)","19830008","대웅바이오(주)","주황색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjkU","FD5/500","","타원형","분홍","","","","20.2","10.4","7.2","2023-09-21","03960","전문의약품","2023-08-30","010502","","","","","FORXIDAPA M XR Tab. 5/500mg","694004080"
"202302567","포시다파엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)","19830008","대웅바이오(주)","분홍색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjkm","FD10/500","","타원형","분홍","","","","20.3","10.4","7.4","2023-09-21","03960","전문의약품","2023-08-30","010502","","","","","FORXIDAPA M XR Tab. 10/500mg","694004090"
"202302009","베나메트서방정0.3/1000밀리그램(이나보글리플로진, 메트포르민염산염)","19830008","대웅바이오(주)","흰색과 연한 분홍색의 타원형 서방성 이층정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjl2","DWB","3100","타원형","분홍","하양","","","20.1","10.6","8.8","2023-09-21","03960","전문의약품","2023-06-29","010504","","","","","BENAMET Tab. 0.3/1000mg",""
"202300019","시타엔메트엑스알서방정50/750밀리그램","19650018","지엘파마(주)","밝은 녹색으로 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Obcgp6vnup","G57","","타원형","연두","","","","20.3","10.3","7.7","2023-05-10","03960","전문의약품","2023-01-02","010502","","","","","GL SitaMet XR tab. 50/750mg","649703050"
"202300911","멀티블루에프정","20163305","(주)라이트팜텍","연한 파란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Obcgp6vnyB","LP","","원형","파랑","","","","8.2","8.2","3.8","2023-05-10","03190","일반의약품","2023-03-14","010201","","","","","Multiblue F Tab.",""
"202300177","란스타정30/600밀리그램","19660002","명문제약(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OW5q-P0IfT","MM","30","타원형","분홍","","","","15.0","7.5","5.0","2023-05-10","02320","전문의약품","2023-01-09","010201","","","","","Lanstar Tab. 30/600mg","649808110"
"202301097","디큐펜맥스정500밀리그램(아세트아미노펜)","19840009","(주)알피바이오","흰색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OW5q-P0Ihj","Q-pen","","타원형","하양","","","","17.5","7.1","5.5","2023-05-10","01140","일반의약품","2023-03-31","010201","","","","","D Q Pen Max Tab. 500mg.",""
"202301294","수프렙미니정","19650004","(주)태준제약","이 약은 백색~회백색의 장방형 필름코팅정이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OWfqlhNHmc","TJ","S","장방형","하양","","","","7.4","3.9","2.8","2023-05-10","07210","전문의약품","2023-04-19","010201","","","","","Suprepmini",""
"202300171","뉴란소엑스정30/600밀리그램","19560010","한국유니온제약(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OW5q-P0Iir","UN","30","타원형","분홍","","","","15.0","7.5","5.1","2023-05-09","02320","전문의약품","2023-01-09","010201","","","","","NewRanso-X tab.","665508520"
"202300669","젠빅엠지연질캡슐","19650001","(주)종근당","노랑 내지 겨자색의 점조성 내용물을 함유한 적갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OY1cc3e4V1","GMG","","타원형","갈색","","","","24.5","9.4","9.4","2023-06-07","03160","일반의약품","2023-02-23","020201","","","","","Genbig MG Soft Cap.",""
"202300389","포시아정10/100밀리그램(다파글리플로진,시타글립틴)","20161025","(주)중헌제약","베이지색의 타원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OY1cc3e4W9","JH7","","타원형","분홍","","","","16.0","6.7","4.5","2023-06-07","03960","전문의약품","2023-01-30","010201","","","","","Forsia Tab. 10/100mg","053301140"
"202301080","뉴마론연질캡슐0.5그램(오메가-3-산에틸에스테르90)","19850002","(주)테라젠이텍스","미황색의 유성물질이 충전된 투명한 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Obcgp6vn_j","NMR","","타원형","노랑, 투명","","","","19.4","7.7","7.7","2023-06-07","02180","전문의약품","2023-03-30","020201","","","","","Newmaron Soft Capsule 0.5g","698504800"
"202302975","이텍스올메사탄정10밀리그램(올메사르탄메독소밀)","19850002","(주)테라젠이텍스","흰색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OmfiDVrkib","ETX","10","원형","하양","","","","6.6","6.6","2.9","2023-12-01","","전문의약품","2023-10-24","010201","","","","","Etex Olmesartan Tab. 10mg",""
"202302598","몬테칸플러스정(몬테루카스트나트륨,레보세티리진염산염)","19860002","제일약품(주)","연한 주황색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjpG","LM","","원형","분홍","","","","9.2","9.2","5.1","2023-09-21","01490","전문의약품","2023-08-31","010201","","","","","Montekan plus Tab.","645406350"
"202302520","몬테세티정(몬테루카스트나트륨,레보세티리진염산염)","19560008","(주)메디카코리아","베이지색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjsM","MKMC","","원형","분홍","","","","9.4","9.4","4.3","2023-09-21","01490","전문의약품","2023-08-25","010201","","","","","Monteceti Tab.","646005730"
"202300746","페라넬정10밀리그램(페람파넬(미분화))","19570014","환인제약(주)","초록색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjvS","WI","10","원형","초록","","","","7.6","7.6","3.4","2023-09-20","01130","전문의약품","2023-03-03","010201","","","","","Peranel Tab. 10mg","657204060"
"202300747","페라넬정8밀리그램(페람파넬(미분화))","19570014","환인제약(주)","자주색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjvk","WI","8","원형","분홍","","","","7.1","7.1","3.1","2023-09-20","01130","전문의약품","2023-03-03","010201","","","","","Peranel Tab. 8mg","657204070"
"202300748","페라넬정4밀리그램(페람파넬(미분화))","19570014","환인제약(주)","빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjwI","WI","4","원형","빨강","","","","5.6","5.6","2.5","2023-09-20","01130","전문의약품","2023-03-03","010201","","","","","Peranel Tab. 4mg","657204080"
"202302531","빌다듀오엠정50/500밀리그램(빌다글립틴,메트포르민염산염)","19550012","(주)마더스제약","밝은 노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDCL","MJ","V3","타원형","주황","","","","17.1","6.8","6.3","2023-10-24","","전문의약품","2023-08-25","010201","","","","","Vildaduo M tab. 50/500mg","622805130"
"202302532","빌다듀오엠정50/850밀리그램(빌다글립틴,메트포르민염산염)","19550012","(주)마더스제약","노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDCd","MJ","V2","타원형","주황","","","","20.1","8.0","7.7","2023-10-24","","전문의약품","2023-08-25","010201","","","","","Vildaduo M tab. 50/850mg","622805140"
"202302533","빌다듀오엠정50/1000밀리그램(빌다글립틴,메트포르민염산염)","19550012","(주)마더스제약","어두운 노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDCv","MJ","V1","타원형","갈색","","","","21.2","8.3","8.2","2023-10-24","","전문의약품","2023-08-25","010201","","","","","Vildaduo M tab. 50/1000mg","622805150"
"202302365","시타디온정100/15밀리그램(시타글립틴인산염수화물,피오글리타존염산염)","19550012","(주)마더스제약","분홍색 타원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDDB","","MJ5","타원형","분홍","","","","13.4","7.4","5.1","2023-10-24","03960","전문의약품","2023-08-08","010201","","","","","Sitadion tab. 100/15mg","622805100"
"202302357","시타디온정100/30밀리그램(시타글립틴인산염수화물,피오글리타존염산염)","19550012","(주)마더스제약","노란색 타원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDDT","","MJ3","타원형","주황","","","","13.5","7.4","6.3","2023-10-24","03960","전문의약품","2023-08-08","010201","","","","","Sitadion tab. 100/30mg","622805090"
"202301675","사이폴-엔연질캡슐50밀리그램(사이클로스포린)","20010024","(주)다산제약","이 약은 미황색의 점조한 액이 충전된 회색의 연질캅셀제이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDHz","50mg","","타원형","회색","","","","19.5","7.7","7.7","2023-10-24","01420","전문의약품","2023-05-25","020202","","","","","Cipol-N Soft Cap. 50mg","678602030"
"202301577","다시디엠정10/100밀리그램(다파글리플로진,시타글립틴)","19570006","동화약품(주)","이 약은 연한 노란색의 달걀형 필름코팅정이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OZyUkFy_3c","D-W","S1분할선D1","타원형","주황","","","-","14.3","8.2","4.8","2023-06-28","03960","전문의약품","2023-05-16","010201","","","","","Dasidiem Tab.10/100 mg (dapagliflozin,sitagliptin)","642707450"
"202301694","엘탄서방정30밀리그램(묽은이소소르비드일질산염)","20100745","에리슨제약(주)","흰색의 원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OZyUkFy_4W","ELT","","원형","하양","","","","8.1","8.1","4.1","2023-06-28","02170","전문의약품","2023-05-26","010501","","","","","Eltan SR 30mg","620500460"
"202301664","록사티린서방정(록사티딘아세테이트염산염)","19950015","한국프라임제약(주)","흰색의 원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OZyUkFy_54","RXT","","원형","하양","","","","9.2","9.2","4.3","2023-06-28","02320","전문의약품","2023-05-24","010201","","","","","Roxatirine XR Tab.","663608720"
"202300643","지민에스정","19620003","(유)한풍제약","분홍색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OTUVQKM88A","GH","S","원형","분홍","","","","8.2","8.2","4.0","2023-04-07","01410","일반의약품","2023-02-21","010201","","","","","Jimin S Tab",""
"202301091","로수엠젯정10/2.5밀리그램(에제티미브, 로수바스타틴)","19550012","(주)마더스제약","흰색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJRo","MTS","R2.5","타원형","하양","","","","10.2","5.1","3.4","2023-05-31","02180","전문의약품","2023-03-31","010201","","","","","Rosuemzet Tab. 10/2.5mg","622805050"
"202301433","듀비메트에스서방정0.25/50/1000밀리그램","19650001","(주)종근당","파란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJSe","DVMS2510","","타원형","파랑","","","","21.8","10.2","8.8","2023-05-31","03960","전문의약품","2023-05-02","010502","","","","","Duvimet S XR Tab. 0.25/50/1000 mg",""
"202301431","듀비메트에스서방정0.25/50/750밀리그램","19650001","(주)종근당","밝은 파란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJSw","DVMS257","","타원형","파랑","","","","20.1","9.5","7.9","2023-05-31","03960","전문의약품","2023-05-02","010502","","","","","Duvimet S XR Tab. 0.25/50/750 mg",""
"202301430","듀비메트에스서방정0.5/100/1000밀리그램","19650001","(주)종근당","파란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJTC","DVMS51010","","타원형","파랑","","","","21.8","10.2","8.6","2023-05-31","03960","전문의약품","2023-05-02","010502","","","","","Duvimet S XR Tab. 0.5/100/1000 mg","643309330"
"202301432","듀비메트에스서방정0.25/50/500밀리그램","19650001","(주)종근당","연한 파란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJTU","DVMS255","","타원형","파랑","","","","18.3","8.6","7.1","2023-05-31","03960","전문의약품","2023-05-02","010502","","","","","Duvimet S XR Tab. 0.25/50/500 mg","643309350"
"202301077","쎈비백뉴로업정","19900018","한국코러스(주)","황갈색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJW0","S115","","타원형","분홍","","","","20.2","9.0","7.5","2023-05-30","03190","일반의약품","2023-03-30","010201","","","","","Ssen B Nuro Up Tab.",""
"202301505","파워비큐액티브정","19570018","경남제약(주)","연한 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJWI","C-3","","타원형","분홍","","","","17.0","9.8","6.1","2023-05-30","03190","일반의약품","2023-05-10","010201","","","","","PowerBQ Active Tab.",""
"202300829","에제로수정10/2.5밀리그램(에제티미브, 로수바스타틴)","19620001","신풍제약(주)","흰색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXOCsXwJX_","마크","R2.5","타원형","하양","","","","10.2","5.1","3.4","2023-05-31","02180","전문의약품","2023-03-10","010201","SP,5P,dS,d5","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900160","","Ezerosu Tab. 10/2.5mg","648508220"
"202302402","베아콕시브플러스정","19830008","대웅바이오(주)","두 개의 층으로 이루어진 황색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDLv","DWB","","타원형","주황","","","","13.3","8.1","7.3","2023-09-15","01140","전문의약품","2023-08-10","010401","","","","","BEARCOXIBPLUS TAB.","694004070"
"202300511","큐어코프에이연질캡슐","20060026","아이큐어(주)","미황색 또는 엷은 적색의 투명한 액상 내용물이 든 적색의 투명한 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa6iTEo-3m","ICCA","","타원형","빨강, 투명","","","","12.6","7.0","7.0","2023-06-30","","일반의약품","2023-02-10","020201","","","","","Curecough A Soft Cap.",""
"202302406","셀레이나정","19600002","(주)일화","두 개의 층으로 이루어진 황색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDV3","CIH","","타원형","주황","","","","13.3","8.1","7.3","2023-10-19","01140","전문의약품","2023-08-10","010401","","","","","Celeina Tab.","640904590"
"202302398","아리아디에스정","19700002","진양제약(주)","두 개의 층으로 이루어진 황색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDXJ","ADS","","타원형","주황","","","","13.3","8.1","7.3","2023-10-19","01140","전문의약품","2023-08-10","010401","","","","","ARIA DS Tab.","650304570"
"202301988","속쿨엔이중정","20192749","(주)킴스제약","연한 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDaz","K","SC","원형","빨강","","","","11.2","11.2","6.1","2023-10-19","02330","일반의약품","2023-06-28","010201","","","","","Socool-N",""
"202302395","유니일라플러스정","19560010","한국유니온제약(주)","두 개의 층으로 이루어진 황색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDjP","UN+","","타원형","주황","","","","13.3","8.1","7.3","2023-10-19","01140","전문의약품","2023-08-10","010401","","","","","Uniila plus tab.","665508580"
"202302305","엠파앙듀오정12.5/1000밀리그램","19550015","(주)동구바이오제약","어두운 갈색빛이 있는 자주색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUBf","DC","1000","타원형","자주","","","","21.1","9.7","7.2","2023-11-17","03960","전문의약품","2023-07-31","010201","","","","","Empanceduo Tab. 12.5/1000mg",""
"202302303","엠파앙듀오정12.5/850밀리그램","19550015","(주)동구바이오제약","분홍빛이 있는 흰색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUBx","DC","850","타원형","분홍","","","","19.2","9.4","7.0","2023-11-17","03960","전문의약품","2023-07-31","010201","","","","","Empanceduo Tab. 12.5/850mg",""
"202302304","엠파앙듀오정12.5/500밀리그램","19550015","(주)동구바이오제약","연한 갈색빛이 있는 자주색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUCD","DC","500","타원형","분홍","","","","16.3","8.6","5.5","2023-11-17","03960","전문의약품","2023-07-31","010201","","","","","Empanceduo Tab. 12.5/500mg",""
"202302840","트라디앙정10/5밀리그램(엠파글리플로진,리나글립틴)","19550015","(주)동구바이오제약","연한 노란색의 삼각형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUCV","DC","10","삼각형","노랑","","","","8.1","8.1","3.1","2023-11-17","03960","전문의약품","2023-09-27","010201","","","","","Tradiance Tab. 10/5mg",""
"202302839","트라디앙정25/5밀리그램(엠파글리플로진,리나글립틴)","19550015","(주)동구바이오제약","연한 분홍색의 삼각형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUCn","DC","25","삼각형","분홍","","","","8.1","8.1","5.1","2023-11-17","03960","전문의약품","2023-09-27","010201","","","","","Tradiance Tab. 25/5mg",""
"202303015","몬테로플러스정(몬테루카스트, 레보세티리진)","19580012","하나제약(주)","베이지색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUD3","HN","L","원형","주황","","","","7.9","7.9","3.8","2023-11-17","01490","전문의약품","2023-10-30","010201","","","","","Montero Plus Tab.","657808080"
"202302998","하벤허브골드캡슐","19720014","고려제약(주)","갈색 및 흰색의 분말이 들어있는 상·하부 담황색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUDd","하벤 허브G","","장방형","노랑","노랑","","","18.7","6.3","6.5","2023-11-17","01140","일반의약품","2023-10-26","020101","","","","","Haben Herb Gold Cap.",""
"202302905","파미클정750밀리그램(팜시클로비르)","19560008","(주)메디카코리아","흰색의 장방형 필름코팅 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlP6KpSUDv","MK","FM750","장방형","하양","","","","18.1","8.1","6.7","2023-11-17","06290","전문의약품","2023-10-12","010201","","","","","Famicle Tab. 750mg",""
"202301490","쌩코프에이연질캡슐","19590001","(주)에이프로젠바이오로직스","미적색 내지 연한청색의 투명한 액이 든 연청록색의 투명한 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1On2ryplKsb","APG SFA","","타원형","청록, 투명","","","","25.2","8.8","8.8","2023-12-07","01140","일반의약품","2023-05-09","020201","","","","","Saeng cough A Soft Cap.",""
"202302553","레보몽정(몬테루카스트나트륨, 레보세티리진염산염)","19610006","대화제약(주)","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OhHsk7U_m2","마크","LM","원형","하양","","","","8.1","8.1","4.8","2023-09-25","01490","전문의약품","2023-08-30","010201","dHP,dP,d-P,cHP","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200180","","Levomong Tab","645605930"
"202302727","몬테롤플러스정10/5밀리그램(몬테루카스트나트륨, 레보세티리진염산염)","19720011","에이치엘비제약(주)","연한 주황색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Okvg5XuiBm","CT","ML","원형","분홍","","","","9.2","9.2","5.0","2023-11-09","01490","전문의약품","2023-09-12","010201","","","","","Montelol Plus Tab. 10/5mg","647304550"
"202300631","전리쎈캡슐","19640007","조아제약(주)","흰색 또는 미황색의 분말이 충진된 상부청색, 하부청색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDVv","CHOA SSen","","장방형","파랑","파랑","","","18.7","6.4","6.7","2023-11-01","03250","일반의약품","2023-02-20","020101","","","","","JunReSsen Cap.",""
"202300414","답플로정10밀리그램(다파글리플로진프로판디올수화물)","19620008","영진약품(주)","노란색의 양면이 볼록한 다이아몬드형의 필름코팅 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSWzHKsTx5","YJ","10","마름모형","주황","","","","11.1","8.1","4.1","2023-03-27","03960","전문의약품","2023-01-31","010201","","","","","Dapflo Tab. 10mg","642405140"
"202300429","답플로엠서방정10/1000밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)","19620008","영진약품(주)","노란색의 양면이 볼록한 타원형의 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSWzHKsTxN","YJ","10/1000","타원형","주황","","","","20.6","11.0","8.0","2023-03-27","03960","전문의약품","2023-01-31","010502","","","","","Dapflo M SR Tab. 10/1000mg","642405160"
"202300428","답플로엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)","19620008","영진약품(주)","분홍색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSWzHKsTxf","YJ","10/500","타원형","분홍","","","","20.6","11.0","7.0","2023-03-27","03960","전문의약품","2023-01-31","010502","","","","","Dapflo M SR Tab. 10/500mg","642405150"
"202300188","다파스타정10/100밀리그램","19650018","지엘파마(주)","베이지색의 타원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OcxQN6yR8p","","GΛ1","타원형","분홍","","","","16.0","6.7","4.5","2023-08-04","03960","전문의약품","2023-01-10","010201","","","","","DapaSta tab. 10/100mg","649702980"
"202300585","시타듀얼엑스알서방정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","19660001","현대약품(주)","밝은 녹색의 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR3177j","DX2","HD","타원형","연두","","","","22.1","10.9","7.8","2023-08-16","03960","전문의약품","2023-02-17","010502","","","","","sitadual XR 50/1000 tab.","642005000"
"202300584","시타듀얼엑스알서방정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","19660001","현대약품(주)","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR3177-","DX1","HD","타원형","파랑","","","","20.8","10.5","6.3","2023-08-16","03960","전문의약품","2023-02-17","010502","","","","","sitadual XR 50/500 tab.","642004990"
"202300586","시타듀얼엑스알서방정100/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","19660001","현대약품(주)","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR3178H","DX3","HD","타원형","파랑","","","","22.4","11.2","7.9","2023-08-16","03960","전문의약품","2023-02-17","010502","","","","","sitadual XR 100/1000 tab.","642005010"
"202300599","자누디엠서방정100/1000밀리그램","19620006","국제약품(주)","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR3178Z","KJ","DX3","타원형","파랑","","","","22.4","11.2","7.9","2023-08-17","03960","전문의약품","2023-02-17","010502","","","","","Janudi-M XR Tab.100/1000mg","643705450"
"202300600","자누디엠서방정50/1000밀리그램","19620006","국제약품(주)","밝은 녹색의 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR3178r","KJ","DX2","타원형","연두","","","","22.1","10.9","7.8","2023-08-17","03960","전문의약품","2023-02-17","010502","","","","","Janudi-M XR Tab.50/1000mg","643705440"
"202300601","자누디엠서방정50/500밀리그램","19620006","국제약품(주)","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR31797","KJ","DX1","타원형","파랑","","","","20.8","10.5","6.3","2023-08-17","03960","전문의약품","2023-02-17","010502","","","","","Janudi-M XR Tab.50/500mg","643705430"
"202300612","시타티딘듀오엑스알서방정50/500밀리그램","19640013","(주)티디에스팜","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdfDR317Ap","TD","DX1","타원형","파랑","","","","20.8","10.5","6.3","2023-08-17","03960","전문의약품","2023-02-17","010502","","","","","sitatidine Duo XR Tab. 50/500mg","679802170"
